path,phase,TOE_conf,HOSEL_conf,GRIP_conf
sawada_red_2_0363,train,0.99990296,0.9999733,0.9998511
white_0008_0550,train,0.99988556,0.999979,0.9996984
red_0712_0036_110,train,0.99960333,0.9995295,0.9994935
sony_red_0016_0645,train,0.99983764,0.9999676,0.9996978
sony_red_0014_0450,train,0.99975675,0.99989283,0.999191
ebihara_0712_4408_113,train,0.9997578,0.99992704,0.99932146
red_0006_0491,train,0.99928385,0.99985886,0.9995453
sony_red_0019_0364,train,0.9998777,0.99996734,0.99958116
green_0006_0320,train,0.99988914,0.9999794,0.99994123
red_0712_0036_127,train,0.99976116,0.99992776,0.9994031
red_0712_0036_125,train,0.99872017,0.9995603,0.9994369
ebihara_red_1_0191,train,0.9992969,0.9998293,0.9995863
ebihara_0712_4409_87,train,0.99755067,0.9989159,0.99962926
white_0008_0468,train,0.9971967,0.9987299,0.9997347
sony_red_0009_0091,train,0.9998635,0.999962,0.9996486
ebihara_0712_4409_75,train,0.9973163,0.9987676,0.99875045
green_0014_0189,train,0.9983746,0.99963546,0.9998671
uratani_green_3_0356,train,0.9986355,0.99939656,0.9996927
kitano_green_2_0110,train,0.9996675,0.9999093,0.99963343
green_0006_0434,train,0.99994993,0.9999883,0.9995196
green_0008_0471,train,0.9999449,0.99999034,0.9996257
sony_red_0008_0240,train,0.999913,0.99998355,0.99975616
ebihara_0712_4408_30,train,0.9998722,0.9999521,0.99961025
sony_white_0006_0338,train,0.99863213,0.99960667,0.99982375
sasaki_red_1_0289,train,0.9999287,0.99997306,0.9998287
sasaki_red_1_0000,train,0.999691,0.9998491,0.9989219
ebihara_0712_4408_68,train,0.99985766,0.9999702,0.9998989
kitano_green_2_0173,train,0.9983814,0.99933344,0.9998161
sony_red_0009_0087,train,0.9999012,0.9999862,0.9999665
red_0006_0629,train,0.9997317,0.99981874,0.9988072
green_0006_0428,train,0.999861,0.9999825,0.9999639
green_0008_0357,train,0.99953103,0.9998079,0.99992204
sasaki_green_1_0013,train,0.99977845,0.9999298,0.9995677
red_0712_0036_39,train,0.99982375,0.9999578,0.9996383
kitano_red_2_0145,train,0.99974793,0.99991846,0.99902606
red_0712_0036_112,train,0.9997143,0.9995952,0.99946564
sasaki_green_1_0096,train,0.9994242,0.9997398,0.9997266
uratani_red_3_0300,train,0.9995498,0.9997918,0.999602
ebihara_0712_4409_53,train,0.9997681,0.99992967,0.9996443
sawada_red_2_0273,train,0.9998287,0.9998845,0.9996032
ebihara_0712_4409_92,train,0.99937576,0.9998053,0.99964
sony_white_0006_0494,train,0.9991623,0.99968386,0.9996631
red_0712_0036_49,train,0.9994572,0.9997577,0.9998128
red_0006_0511,train,0.9982951,0.99959904,0.9998312
ebihara_green_1_0184,train,0.9990934,0.9996598,0.9997974
red_0712_0036_81,train,0.9992368,0.99943596,0.9983656
white_0008_0547,train,0.9995474,0.9999229,0.9997167
sawada_green_2_0189,train,0.9997397,0.9998739,0.9996451
red_0712_0036_108,train,0.9991216,0.99893314,0.99953747
sasaki_green_1_0108,train,0.9999306,0.9999715,0.99979156
red_0006_0528,train,0.9850739,0.9942154,0.999793
red_0008_0449,train,0.99931216,0.99981624,0.9988539
ebihara_0712_4408_23,train,0.99959725,0.9998925,0.99966776
green_0014_0236,train,0.99894935,0.999746,0.9997998
kitano_red_2_0186,train,0.9997447,0.9999416,0.9997036
red_0006_0527,train,0.99770796,0.9990671,0.99981683
sony_white_0006_0472,train,0.9999136,0.99997425,0.9998615
ebihara_0712_4408_3,train,0.9996815,0.9998913,0.9996538
green_0006_0271,train,0.9999738,0.99999595,0.99997115
sawada_red_2_0185,train,0.9998994,0.9999814,0.9999062
red_0006_0556,train,0.9989312,0.99970716,0.99885345
ebihara_green_1_0169,train,0.9998091,0.9999682,0.9998566
ebihara_0712_4409_101,train,0.9996686,0.9999242,0.9996074
ebihara_green_1_0153,train,0.9997458,0.99991834,0.99959546
uratani_red_3_0283,train,0.99988234,0.9999827,0.9999374
sawada_green_2_0201,train,0.9997491,0.99992526,0.99976486
red_0712_0036_130,train,0.99968576,0.99991083,0.999742
sony_red_0014_0460,train,0.99981445,0.9999479,0.99966073
uratani_green_3_0222,train,0.99965584,0.9998311,0.99998605
ebihara_0712_4408_67,train,0.99985456,0.9999745,0.9998969
red_0712_0036_58,train,0.9999341,0.999985,0.9999052
sony_white_0006_0567,train,0.9994305,0.9993231,0.99990547
red_0712_0036_85,train,0.99932957,0.99973816,0.99180603
red_0006_0542,train,0.99798775,0.9992337,0.9989191
white_0008_0552,train,0.99987113,0.99997795,0.99971026
sasaki_green_1_0050,train,0.9996958,0.9997942,0.99983394
ebihara_0712_4408_57,train,0.999846,0.9999504,0.9997596
white_0008_0540,train,0.99986196,0.9999527,0.9995938
ebihara_0712_4409_28,train,0.9978886,0.9991516,0.99880874
sony_red_0017_0615,train,0.9999387,0.9999821,0.9997706
red_0712_0036_99,train,0.99762326,0.9989712,0.99963677
green_0006_0471,train,0.9988543,0.99979013,0.99973553
ebihara_red_1_0100,train,0.9998288,0.9999527,0.99978155
uratani_green_3_0195,train,0.9999634,0.999972,0.99995697
green_0006_0311,train,0.99976844,0.99994314,0.999882
sony_green_0616_0006_0223,train,0.99983835,0.9999516,0.99981195
sony_red_0008_0241,train,0.9999006,0.99997663,0.9997322
green_0006_0660,train,0.9987698,0.9996494,0.9989779
kitano_green_2_0114,train,0.9997105,0.9998971,0.9996617
green_0014_0227,train,0.9987203,0.9996637,0.99920267
sony_white_0005_0654,train,0.9998914,0.99997354,0.9999157
kitano_green_2_0041,train,0.99986446,0.9999275,0.99980813
ebihara_0712_4409_126,train,0.9989849,0.9995339,0.99650866
sony_red_0010_0153,train,0.99918836,0.99979955,0.99971634
red_0712_0036_82,train,0.9999291,0.99995244,0.9998826
ebihara_0712_4408_75,train,0.99880517,0.9995115,0.9998118
sony_red_0010_0152,train,0.99992967,0.999977,0.9998072
green_0008_0589,train,0.9978485,0.9991875,0.9998159
ebihara_0712_4409_34,train,0.99960965,0.999918,0.99953306
sony_white_0005_0636,train,0.9998691,0.9999776,0.9999422
red_0006_0639,train,0.9999304,0.99998724,0.99966943
ebihara_0712_4408_31,train,0.9998869,0.9999664,0.99977535
white_0008_0559,train,0.9995964,0.99981374,0.99873763
sawada_red_2_0265,train,0.99938476,0.99973935,0.9989779
red_0712_0036_131,train,0.99971014,0.9999237,0.99919635
sasaki_red_1_0131,train,0.99995136,0.99999213,0.9999627
sony_white_0006_0590,train,0.9991566,0.9990176,0.9992624
ebihara_green_1_0155,train,0.9996697,0.99986374,0.99744993
ebihara_green_1_0185,train,0.99885404,0.99958104,0.9989116
green_0006_0640,train,0.99948454,0.99989605,0.99970275
kitano_green_2_0130,train,0.999511,0.99984884,0.99964464
white_0006_0570,train,0.9993759,0.999777,0.99984574
sasaki_green_1_0080,train,0.99997675,0.999985,0.9999689
white_0014_0150,train,0.99851066,0.99970526,0.9988738
white_0006_0494,train,0.9998752,0.9999707,0.9999151
green_0008_0563,train,0.9965731,0.99886763,0.9998348
sony_white_0005_0640,train,0.9998222,0.9999753,0.9999224
sasaki_red_1_0140,train,0.9999554,0.99998355,0.99976856
green_0008_0505,train,0.9996959,0.9998921,0.99756074
red_0712_0036_40,train,0.99983215,0.9999598,0.9997569
sony_white_0005_0653,train,0.9999567,0.99998546,0.9998103
kitano_red_2_0200,train,0.99941564,0.99979895,0.99981326
green_0006_0231,train,0.99990046,0.99997926,0.9997552
uratani_green_3_0271,train,0.9993616,0.9998135,0.99960405
white_0006_0668,train,0.9998658,0.9999702,0.9998209
ebihara_0712_4408_94,train,0.9993044,0.999703,0.9995228
green_0008_0368,train,0.9992188,0.999713,0.99984217
ebihara_0712_4409_106,train,0.9998845,0.99997616,0.99984646
ebihara_0712_4409_99,train,0.9982173,0.99949646,0.9995302
sony_red_0015_0424,train,,,
green_0014_0238,train,0.99876547,0.99973375,0.9998642
sony_red_0014_0440,train,0.99986184,0.99998105,0.99995816
sony_red_0616_0002_0441,train,0.9976313,0.99902654,0.9995602
ebihara_0712_4409_141,train,0.99973935,0.9998851,0.99921906
red_0712_0036_129,train,0.9998367,0.9999511,0.99970716
ebihara_0712_4408_119,train,0.9998692,0.9999448,0.999647
sawada_green_2_0120,train,0.99993396,0.99998343,0.99980265
white_0014_0130,train,0.99811673,0.9996629,0.9993925
sony_white_0006_0398,train,0.9993278,0.99983394,0.99991417
white_0006_0669,train,0.9997168,0.99991643,0.99914503
ebihara_0712_4408_112,train,0.99973005,0.9998934,0.99941206
sasaki_green_1_0123,train,0.99961984,0.9998851,0.99881613
red_0712_0036_104,train,0.99844295,0.9993498,0.99938285
uratani_green_3_0147,train,0.99995935,0.99998736,0.99988997
green_0006_0530,train,0.99863845,0.99953365,0.9998585
red_0006_0637,train,0.9998709,0.9999763,0.9997106
ebihara_green_1_0053,train,0.9997787,0.99993634,0.9997571
green_0006_0500,train,0.9978676,0.9988918,0.99784803
sony_red_0016_0642,train,0.9998808,0.9999733,0.99973434
green_0006_0696,train,0.9993789,0.99986196,0.99982303
white_0008_0596,train,0.9990233,0.9997582,0.99949825
sasaki_red_1_0143,train,0.9998005,0.99995327,0.99986124
sasaki_green_1_0063,train,0.99938846,0.9997931,0.9999759
sony_white_0006_0232,train,0.99986863,0.9999707,0.999848
ebihara_green_1_0265,train,0.99970144,0.99993074,0.9996512
sony_red_0010_0145,train,0.9998615,0.9999778,0.9999343
sawada_red_2_0128,train,0.99988115,0.9999596,0.9998
white_0006_0502,train,0.9999355,0.99998426,0.9998178
uratani_red_3_0311,train,0.9997762,0.9999409,0.9995498
white_0008_0507,train,0.9931623,0.99713045,0.9996377
red_0006_0646,train,,,
ebihara_0712_4409_131,train,0.999711,0.9999051,0.99814594
ebihara_0712_4409_35,train,0.9998266,0.99995816,0.9995509
white_0006_0643,train,0.99983203,0.99996805,0.9999099
ebihara_green_1_0259,train,0.99981374,0.999961,0.99989784
red_0006_0638,train,0.9998989,0.999982,0.99974936
ebihara_0712_4408_29,train,0.999861,0.999956,0.99950945
green_0006_0437,train,0.99984276,0.99993646,0.99955744
green_0008_0364,train,0.99784803,0.99926895,0.9998555
white_0006_0559,train,0.9995384,0.9999137,0.99991417
sawada_red_2_0202,train,0.9996704,0.9999058,0.9996942
sony_white_0005_0652,train,0.99980074,0.9999441,0.9998048
red_0712_0036_47,train,0.9996394,0.9997669,0.99998105
green_0006_0727,train,0.9998167,0.9999689,0.9998516
ebihara_0712_4409_136,train,0.99963,0.9998399,0.9988901
sony_red_0009_0098,train,0.99989915,0.9999715,0.9996001
uratani_green_3_0279,train,0.9997956,0.99993944,0.9997279
green_0006_0627,train,0.9994311,0.9998951,0.9996117
red_0712_0036_70,train,0.9994622,0.99986243,0.99982315
green_0006_0436,train,,,
ebihara_0712_4409_8,train,0.9998498,0.99995375,0.9995103
green_0006_0502,train,0.9998592,0.9999182,0.9994702
uratani_red_3_0220,train,0.99936837,0.9997372,0.99988604
ebihara_0712_4408_28,train,0.99986625,0.9999628,0.9994294
sasaki_green_1_0068,train,0.9998287,0.99993503,0.99998987
sasaki_green_1_0100,train,0.99918705,0.99972326,0.99899143
sawada_green_2_0193,train,0.99844897,0.9995034,0.99955183
kitano_green_2_0082,train,0.9987546,0.99916255,0.9998252
green_0014_0277,train,0.99717736,0.9984641,0.99912494
uratani_green_3_0220,train,0.99961144,0.9998337,0.99998057
sony_white_0006_0603,train,0.9995541,0.99948055,0.99865365
red_0006_0627,train,0.9932574,0.99729735,0.99562377
sony_red_0014_0451,train,0.9997656,0.9999286,0.99926513
sawada_red_2_0129,train,0.99979013,0.9999398,0.99971443
sasaki_red_1_0145,train,0.9999243,0.9999759,0.99947256
red_0006_0700,train,0.9992773,0.9998394,0.99893075
sasaki_red_1_0153,train,0.9998586,0.99995065,0.9996094
ebihara_0712_4409_61,train,0.99928904,0.999673,0.9994721
sony_red_0008_0243,train,0.99991286,0.999969,0.9995906
sony_white_0006_0470,train,0.9998166,0.9999454,0.9995285
sony_white_0006_0611,train,0.99947184,0.9995327,0.9999074
uratani_red_3_0289,train,0.99983084,0.9999614,0.99965894
sasaki_green_1_0027,train,0.9987748,0.9996112,0.9995771
sasaki_green_1_0163,train,0.999796,0.9999273,0.9997962
green_0008_0001,train,0.9995389,0.99980813,0.9989999
red_0008_0526,train,0.9984648,0.99959534,0.9986675
green_0008_0536,train,0.99832875,0.999546,0.99914956
sony_red_0009_0089,train,0.9999198,0.99998474,0.9996989
green_0006_0494,train,0.99780756,0.9993749,0.9992667
green_0006_0438,train,0.99958616,0.9999002,0.99959403
red_0008_0499,train,0.9996166,0.9998821,0.99982965
red_0008_0538,train,0.9999182,0.99998605,0.99971074
uratani_green_3_0268,train,0.9996718,0.99990654,0.99989057
ebihara_red_1_0343,train,0.9992938,0.9998431,0.99965584
ebihara_0712_4409_114,train,0.9999633,0.9999782,0.99992764
sawada_red_2_0237,train,0.9988675,0.9996952,0.9990822
green_0008_0269,train,0.99834514,0.9997422,0.99966896
sony_white_0006_0465,train,0.9997105,0.99992716,0.9996364
kitano_red_2_0207,train,0.9997974,0.99993837,0.9996057
white_0008_0477,train,0.9989151,0.99966264,0.9991666
ebihara_0712_4409_98,train,0.99957854,0.9998714,0.9996087
white_0008_0523,train,0.9993772,0.999801,0.9997303
white_0008_0347,train,0.9998994,0.9999845,0.99994934
sony_white_0005_0643,train,0.99984574,0.99997056,0.99975485
ebihara_0712_4408_101,train,0.9991654,0.9997516,0.9998275
uratani_red_3_0318,train,0.9994425,0.9998493,0.9993513
white_0014_0210,train,0.9989153,0.9997601,0.99865997
white_0006_0664,train,0.99993324,0.99998856,0.99974495
white_0008_0537,train,0.99963677,0.99989605,0.9992926
uratani_red_3_0158,train,0.9999461,0.9999931,0.9999603
white_0006_0511,train,0.99994826,0.9999808,0.9998292
sony_white_0006_0496,train,0.9974833,0.99897087,0.9997695
white_0014_0055,train,0.99973863,0.99981207,0.9995079
sony_white_0006_0483,train,0.9999374,0.9999825,0.9997664
sony_white_0006_0353,train,0.99854326,0.99958676,0.99993944
red_0712_0036_65,train,0.9996207,0.9999081,0.99964774
uratani_red_3_0307,train,0.99910176,0.99905294,0.9984407
red_0006_0636,train,0.999876,0.99997747,0.9997236
sony_white_0006_0341,train,0.9991105,0.99976045,0.9998915
sony_red_0015_0427,train,0.99989665,0.999967,0.9995017
ebihara_0712_4409_2,train,0.9990841,0.999744,0.99972206
red_0712_0036_64,train,0.9991978,0.9998197,0.9994373
ebihara_0712_4409_113,train,0.9998679,0.99993956,0.9998832
uratani_green_3_0284,train,0.99987257,0.9999591,0.9992348
sony_red_0009_0097,train,0.99985373,0.9999553,0.99987066
uratani_red_3_0242,train,0.9987765,0.9994155,0.9996159
kitano_red_2_0182,train,0.9999658,0.9999939,0.9999689
sony_white_0006_0499,train,0.9988426,0.9995528,0.9997516
sony_green_0616_0006_0283,train,0.9989422,0.9997061,0.999879
sony_red_0019_0370,train,0.9998983,0.9999739,0.9999
white_0006_0655,train,0.999926,0.99998,0.999747
red_0712_0036_69,train,0.9996412,0.9999012,0.9996631
white_0006_0592,train,0.99671656,0.998459,0.9997522
green_0008_0327,train,0.9998801,0.9999658,0.99975365
sony_white_0006_0460,train,0.9999168,0.99998236,0.99981827
green_0014_0254,train,0.9999292,0.99999,0.9999324
sony_white_0006_0573,train,0.9954726,0.9978053,0.99763405
green_0006_0511,train,0.998987,0.9996092,0.9995283
sawada_green_2_0199,train,0.99979097,0.9999471,0.999848
white_0006_0652,train,,,
kitano_red_2_0191,train,0.99992406,0.9999815,0.99980694
ebihara_0712_4409_64,train,0.9985306,0.99934095,0.99944395
sony_white_0006_0549,train,0.9989736,0.99967384,0.99869376
ebihara_0712_4409_42,train,0.9990907,0.9997527,0.9997392
ebihara_0712_4409_118,train,0.9998679,0.9998796,0.99859875
red_0712_0036_98,train,0.99838865,0.9993032,0.9993567
sony_red_0019_0355,train,0.99993646,0.9999906,0.9999435
uratani_green_3_0333,train,0.999223,0.9997502,0.9995989
red_0712_0036_105,train,0.99809164,0.99911505,0.99945515
ebihara_0712_4409_62,train,0.9989237,0.99920374,0.99996126
kitano_green_2_0123,train,0.99994814,0.9999603,0.9998764
ebihara_0712_4409_130,train,0.99983096,0.9999435,0.9986273
sony_white_0006_0512,train,0.9994522,0.99987125,0.9995598
white_0008_0648,train,0.99926144,0.9996742,0.998796
sony_white_0006_0320,train,0.9996269,0.99987066,0.9997509
uratani_red_3_0295,train,0.99987996,0.999967,0.9998016
ebihara_0712_4409_81,train,0.9992526,0.99979335,0.99969625
ebihara_0712_4409_55,train,0.9998574,0.9998878,0.9998419
green_0014_0216,train,0.9984623,0.99967086,0.9995826
ebihara_0712_4408_56,train,0.9997652,0.99993455,0.99971646
sawada_green_2_0197,train,0.999476,0.999861,0.99971384
red_0008_0547,train,0.9997123,0.99994195,0.99986064
ebihara_0712_4408_48,train,0.99972194,0.9999416,0.99963367
sasaki_red_1_0046,train,0.9999105,0.9999857,0.9999156
white_0006_0690,train,0.99908245,0.9997327,0.99983203
green_0006_0454,train,0.9998492,0.9999573,0.9994748
sasaki_green_1_0054,train,0.9998472,0.99992645,0.99994767
sony_red_0017_0604,train,0.9998258,0.99997354,0.9998685
sony_red_0616_0002_0511,train,0.9998349,0.99996424,0.99961406
red_0712_0036_12,train,0.9998827,0.9998832,0.9995389
sony_red_0019_0361,train,0.9999136,0.9999838,0.9997956
sawada_red_2_0208,train,0.99978656,0.999923,0.9996063
ebihara_red_1_0115,train,0.99988234,0.99997747,0.99990416
sawada_green_2_0182,train,0.9998808,0.9999796,0.9998772
kitano_green_2_0207,train,0.999652,0.9998623,0.99990857
uratani_red_3_0188,train,0.99903226,0.9996785,0.99966204
green_0008_0381,train,0.9956791,0.99849343,0.99952924
sony_red_0016_0651,train,0.9990557,0.99970007,0.99901915
sawada_red_2_0192,train,0.9995407,0.9999137,0.99967813
white_0008_0380,train,0.9999571,0.9999865,0.99983513
red_0712_0036_37,train,0.99988043,0.9999629,0.9998704
kitano_green_2_0106,train,0.99991584,0.99995935,0.9998776
red_0008_0502,train,0.9908119,0.99731344,0.9998754
white_0006_0522,train,0.999764,0.9999323,0.99947697
white_0006_0554,train,0.9987833,0.9997267,0.99971336
ebihara_0712_4409_7,train,0.99984014,0.9999503,0.9995627
sasaki_red_1_0151,train,0.9998622,0.9999608,0.9996735
ebihara_0712_4408_82,train,0.9977901,0.9990397,0.9995316
red_0006_0518,train,0.99856037,0.99967873,0.99977857
sony_white_0006_0346,train,0.9986451,0.9996382,0.9999038
red_0008_0608,train,0.99925977,0.9998337,0.99901736
white_0006_0687,train,0.99957234,0.99991214,0.999918
sawada_green_2_0116,train,0.9998846,0.9999703,0.9996197
red_0712_0036_16,train,0.99950194,0.9998461,0.99956113
red_0006_0626,train,0.9998692,0.9999596,0.99916935
sasaki_green_1_0060,train,0.9990503,0.9996499,0.99996233
kitano_red_2_0228,train,0.9980956,0.9991241,0.9986808
kitano_red_2_0194,train,0.99987733,0.9999639,0.9997836
sony_white_0006_0156,train,,,
sawada_green_2_0190,train,0.9997321,0.9999405,0.9999312
ebihara_green_1_0038,train,0.9998785,0.99996376,0.9997547
red_0008_0530,train,0.99990416,0.9999685,0.99974567
uratani_green_3_0175,train,0.99988365,0.99996793,0.9998461
sony_red_0008_0249,train,0.99988973,0.9999666,0.9996172
red_0712_0036_36,train,0.9997979,0.9999386,0.99980336
green_0008_0244,train,0.99980694,0.9999622,0.9998
sony_white_0006_0646,train,0.99410677,0.9970795,0.99929476
sony_red_0015_0423,train,0.99978906,0.9999399,0.99975544
ebihara_0712_4408_10,train,0.99968624,0.999915,0.9997086
ebihara_0712_4408_80,train,0.99928063,0.99969745,0.9995467
green_0008_0481,train,0.9998369,0.9999591,0.99981457
white_0006_0672,train,0.99989533,0.999964,0.99934226
sony_white_0006_0471,train,0.99989367,0.9999677,0.9998311
kitano_red_2_0230,train,0.9996512,0.99979895,0.99919945
sony_red_0019_0358,train,0.9998969,0.99998426,0.9999515
red_0006_0699,train,0.99921834,0.9998273,0.9989919
white_0006_0670,train,0.99972457,0.99987674,0.99899
sasaki_green_1_0095,train,0.99984646,0.9999374,0.99967587
sony_green_0616_0006_0253,train,0.99957925,0.9998586,0.9997943
sony_white_0006_0552,train,0.99926203,0.9997968,0.9994956
ebihara_0712_4409_83,train,0.9985636,0.99933475,0.99966013
ebihara_red_1_0233,train,0.9993389,0.999851,0.99932706
red_0006_0333,train,0.99990845,0.9999819,0.99968624
sony_red_0010_0147,train,0.9998853,0.99998164,0.9998642
ebihara_0712_4408_58,train,0.99963903,0.9998838,0.99959105
green_0008_0313,train,0.9998797,0.99998367,0.99992955
sony_white_0006_0473,train,0.99989736,0.99997365,0.9999149
green_0006_0684,train,0.99947447,0.99985206,0.99985766
sony_white_0006_0365,train,0.9993311,0.99981993,0.9998802
red_0712_0036_93,train,0.99727875,0.9988519,0.9963236
green_0006_0506,train,0.9985643,0.99922085,0.9979772
sony_white_0006_0459,train,0.9997782,0.99996674,0.99989295
sony_red_0014_0443,train,0.99968624,0.9999447,0.99978644
ebihara_green_1_0236,train,0.9994228,0.9997304,0.9991794
sasaki_green_1_0093,train,0.99985826,0.99995947,0.9993961
sony_white_0006_0251,train,0.9999089,0.99998116,0.99974483
sony_red_0015_0430,train,0.99977154,0.9999443,0.9998331
sony_white_0006_0464,train,0.99981636,0.9999602,0.99979454
sony_white_0006_0489,train,0.99866354,0.99955565,0.99989367
white_0008_0539,train,0.99980015,0.99992335,0.9994481
sony_green_0616_0006_0399,train,0.99983275,0.9999385,0.9994979
white_0014_0174,train,0.9736926,0.9868596,0.96766585
sony_red_0016_0658,train,0.9999455,0.9999821,0.9996767
kitano_red_2_0193,train,0.99992967,0.9999721,0.9996307
red_0006_0480,train,0.99988353,0.9999732,0.99916303
ebihara_0712_4409_86,train,0.9999263,0.9999659,0.9999851
white_0006_0696,train,0.999488,0.99979895,0.9995572
ebihara_red_1_0195,train,0.9998399,0.9999821,0.99994445
red_0006_0653,train,0.9945058,0.9983681,0.9997118
sony_white_0005_0650,train,0.99989057,0.99996483,0.9997025
white_0006_0694,train,0.9998128,0.9999199,0.99969697
ebihara_red_1_0073,train,0.99989605,0.99998283,0.999925
ebihara_0712_4408_45,train,0.99815184,0.99855095,0.9999945
green_0008_0476,train,0.99983895,0.9999403,0.99897194
sasaki_green_1_0105,train,0.99984515,0.9999552,0.9997156
red_0712_0036_43,train,0.9997347,0.99989843,0.99962103
red_0006_0591,train,0.9997491,0.9996499,0.9996493
uratani_green_3_0312,train,0.9998105,0.9999485,0.9995976
white_0008_0567,train,0.99966884,0.9999449,0.99998033
ebihara_0712_4408_69,train,0.999257,0.99981266,0.9997392
ebihara_0712_4408_87,train,0.998072,0.9993137,0.9996475
red_0006_0641,train,0.9999175,0.9999831,0.9996131
sony_red_0015_0419,train,0.9999224,0.99998486,0.9998318
uratani_green_3_0296,train,0.9998758,0.9999634,0.9998485
uratani_red_3_0280,train,0.99993324,0.9999895,0.99992955
red_0712_0036_78,train,0.9986885,0.99935883,0.9989266
red_0712_0036_3,train,0.9998611,0.99995637,0.9996654
kitano_green_2_0194,train,0.9991067,0.9995634,0.99981016
ebihara_0712_4409_89,train,0.9964665,0.9987469,0.9998703
sony_red_0014_0458,train,0.99992585,0.99997497,0.99984133
uratani_green_3_0351,train,0.9983034,0.9992613,0.9996245
uratani_green_3_0286,train,0.99997926,0.99999154,0.9999764
sasaki_red_1_0076,train,0.9998165,0.9999465,0.99992037
sony_red_0017_0621,train,0.9996147,0.99991167,0.9998273
green_0008_0332,train,0.9999763,0.99998665,0.9999716
sasaki_green_1_0151,train,0.9994785,0.9998386,0.9994343
white_0006_0483,train,0.9998227,0.9999696,0.9999219
white_0008_0571,train,0.9990735,0.9998493,0.99993336
sony_white_0006_0458,train,0.9998907,0.99998474,0.99995935
kitano_green_2_0128,train,0.99957377,0.9998733,0.99951994
white_0006_0648,train,0.99992085,0.99998057,0.99977857
sawada_red_2_0073,train,0.9998419,0.99994624,0.9995945
green_0006_0490,train,0.9982103,0.9995617,0.9993457
sony_white_0006_0497,train,0.9992067,0.9996674,0.9995938
sony_white_0005_0659,train,0.9999043,0.9999769,0.9998048
ebihara_red_1_0251,train,0.9994516,0.99985135,0.9996631
ebihara_0712_4409_69,train,0.99945384,0.9998074,0.9995981
white_0014_0191,train,0.99811065,0.99940836,0.9918481
ebihara_green_1_0168,train,0.9996699,0.9999323,0.9997615
red_0008_0485,train,0.99896955,0.9990269,0.99861884
uratani_red_3_0290,train,0.9996798,0.99991906,0.9996184
green_0014_0269,train,0.99333405,0.99850994,0.999846
kitano_green_2_0125,train,0.9993492,0.99975544,0.99721813
green_0014_0193,train,0.99900275,0.9997702,0.99980897
ebihara_0712_4409_78,train,0.99934167,0.99973077,0.99942744
ebihara_0712_4408_91,train,0.9972036,0.99870706,0.9997683
sasaki_green_1_0103,train,0.999777,0.9999373,0.9996326
sony_white_0006_0657,train,0.99940586,0.9997938,0.99861276
kitano_green_2_0112,train,0.99986017,0.9999622,0.999795
sony_green_0616_0006_0299,train,0.99958795,0.9999026,0.99962866
white_0008_0389,train,0.9999434,0.9999664,0.9999459
ebihara_0712_4408_115,train,0.9999622,0.99997604,0.99993503
uratani_green_3_0205,train,0.9995034,0.99984014,0.99985003
white_0014_0142,train,0.9995054,0.9997955,0.999273
sasaki_red_1_0132,train,0.99987245,0.9999765,0.99992895
frame_0153,val,0.9968419,0.9984426,0.9982932
red_0712_0039_0051,val,0.9995203,0.99968946,0.999754
red_0712_0039_0050,val,0.9973647,0.99897814,0.99890625
frame_0095,val,0.98795646,0.9934883,0.9920839
frame_0139,val,,,
red_0712_0039_0023,val,0.99979943,0.99993896,0.9996164
red_0712_0039_0138,val,0.9989876,0.9995192,0.99959975
red_0712_0039_0108,val,0.99994826,0.9999826,0.9999951
red_0712_0039_0170,val,0.9993643,0.99981135,0.9995239
frame_0119,val,0.99958724,0.9998264,0.9993032
red_0712_0039_0008,val,0.999767,0.99992883,0.9996088
frame_0130,val,0.9982754,0.99951994,0.99884146
frame_0124,val,0.9995976,0.9996811,0.9995245
red_0712_0039_0081,val,0.9992724,0.9998716,0.99971217
frame_0009,val,,,
red_0712_0039_0013,val,0.9997991,0.9999397,0.9996464
red_0712_0039_0187,val,0.99956053,0.99979895,0.99914503
frame_0134,val,0.99901664,0.9997657,0.99942315
frame_0097,val,0.99040014,0.99503064,0.9963121
red_0712_0039_0037,val,0.999681,0.99990356,0.99955887
red_0712_0039_0158,val,0.99986994,0.9999616,0.99978584
frame_0140,val,,,
frame_0008,val,,,
frame_0051,val,0.9995401,0.99990296,0.99949396
red_0712_0039_0024,val,0.99979776,0.99993896,0.99964166
frame_0014,val,,,
red_0712_0039_0014,val,0.99974185,0.9999224,0.99964035
red_0712_0039_0044,val,0.99985874,0.9999461,0.99959844
red_0712_0039_0054,val,0.9990983,0.9996567,0.9991019
red_0712_0039_0129,val,0.9995036,0.9997111,0.9999877
frame_0135,val,0.99697936,0.9992428,0.99911684
red_0712_0039_0156,val,0.9999745,0.99998343,0.9999676
frame_0112,val,0.86042553,0.9658472,0.9990563
frame_0053,val,0.99968123,0.9999311,0.99969494
frame_0120,val,0.9995345,0.99984586,0.9997551
red_0712_0039_0100,val,0.9995443,0.9998141,0.9997975
red_0712_0039_0173,val,0.9995621,0.9998869,0.99984705
red_0712_0039_0200,val,0.99923325,0.9998023,0.9996722
red_0712_0039_0032,val,0.9993839,0.9998093,0.99902225
red_0712_0039_0001,val,0.9998,0.9999399,0.99964154
red_0712_0039_0152,val,0.9996044,0.9998847,0.9988343
red_0712_0039_0061,val,0.9995029,0.9998915,0.9997011
frame_0047,val,0.99950147,0.9999167,0.99980646
