path,phase,TOE_x,TOE_y,HOSEL_x,HOSEL_y,GRIP_x,GRIP_y
uratani_green_3_0228,train,0.565104,0.369444,0.55625,0.350926,0.477604,0.338889
white_0008_0554,train,0.394271,0.886111,0.416146,0.880556,0.539583,0.588889
sony_white_0006_0476,train,0.905556,0.557292,0.878704,0.575,0.605556,0.496875
sasaki_red_1_0053,train,0.432292,0.093519,0.426042,0.121296,0.492708,0.314815
ebihara_green_1_0248,train,0.478125,0.422222,0.479167,0.434259,0.551042,0.463889
ebihara_green_1_0171,train,0.477083,0.251852,0.475,0.27037,0.566146,0.414815
red_0712_0036_19,train,0.244444,0.565625,0.261111,0.577083,0.447222,0.538021
kitano_green_2_0129,train,0.429167,0.233333,0.440104,0.239815,0.5125,0.407407
sony_white_0006_0252,train,0.106481,0.576042,0.12963,0.589063,0.386111,0.511458
red_0006_0498,train,0.934896,0.190741,0.936979,0.222222,0.802083,0.466667
sony_red_0015_0431,train,0.9,0.577083,0.873148,0.585417,0.62963,0.505208
ebihara_green_1_0147,train,0.763542,0.752778,0.757292,0.738889,0.678125,0.618519
kitano_red_2_0213,train,0.395313,0.133333,0.408333,0.121296,0.53125,0.17963
white_0008_0315,train,0.321875,0.780556,0.3375,0.793519,0.507812,0.613889
white_0006_0691,train,0.668229,0.139815,0.683854,0.164815,0.640625,0.333333
white_0006_0482,train,0.301563,0.6,0.316146,0.630556,0.460417,0.586111
uratani_green_3_0358,train,0.621354,0.32037,0.610417,0.292593,0.483854,0.337963
red_0006_0664,train,0.925521,0.250926,0.924479,0.22963,0.788021,0.359259
red_0008_0513,train,0.901563,0.248148,0.902604,0.290741,0.75625,0.5
ebihara_0712_4408_92,train,0.566667,0.460938,0.557407,0.447917,0.339815,0.426042
ebihara_red_1_0001,train,0.606771,0.940741,0.596354,0.938889,0.542708,0.688889
uratani_red_3_0292,train,0.470313,0.865741,0.469271,0.852778,0.475521,0.637037
red_0712_0036_87,train,0.306481,0.341667,0.330556,0.339062,0.50463,0.407813
sony_white_0006_0384,train,0.655556,0.310417,0.615741,0.302083,0.390741,0.378646
red_0006_0702,train,0.607812,0.517593,0.6125,0.482407,0.773958,0.32037
uratani_red_3_0012,train,0.461458,0.875926,0.456771,0.865741,0.447396,0.65
ebihara_green_1_0016,train,0.747396,0.689815,0.727083,0.714815,0.654687,0.602778
uratani_green_3_0300,train,0.580729,0.600926,0.570833,0.617593,0.519271,0.556481
white_0008_0635,train,0.44375,0.531481,0.4375,0.487963,0.511458,0.301852
green_0014_0199,train,0.69375,0.037963,0.716146,0.068519,0.685417,0.387963
ebihara_green_1_0101,train,0.674479,0.493519,0.672396,0.514815,0.609896,0.42037
uratani_red_3_0309,train,0.445312,0.265741,0.454167,0.278704,0.492708,0.418519
sony_red_0009_0092,train,0.514815,0.665104,0.514815,0.653125,0.527778,0.505208
sony_red_0616_0002_0451,train,0.789815,0.43125,0.769444,0.414583,0.527778,0.392188
sawada_red_2_0358,train,0.610417,0.741667,0.597396,0.761111,0.472396,0.642593
sony_red_0019_0366,train,0.476852,0.669792,0.478704,0.650521,0.49537,0.520833
red_0006_0578,train,0.678125,0.446296,0.705729,0.411111,0.806771,0.337963
sasaki_green_1_0106,train,0.698438,0.722222,0.685417,0.72963,0.614062,0.607407
ebihara_red_1_0255,train,0.61875,0.564815,0.602083,0.573148,0.458854,0.449074
sony_red_0015_0414,train,0.126852,0.504167,0.159259,0.521875,0.436111,0.511458
red_0712_0036_29,train,0.192593,0.361979,0.187037,0.378125,0.353704,0.477604
green_0014_0352,train,0.656771,0.19537,0.650521,0.163889,0.590104,0.355556
white_0006_0666,train,0.357812,0.871296,0.380208,0.864815,0.516146,0.590741
ebihara_0712_4408_37,train,0.243519,0.357292,0.243519,0.365104,0.399074,0.455208
sony_white_0005_0638,train,0.087037,0.493229,0.108333,0.515104,0.411111,0.503125
white_0008_0556,train,0.459375,0.90463,0.479687,0.890741,0.552083,0.585185
sony_red_0616_0002_0382,train,0.275,0.346875,0.260185,0.368229,0.337037,0.450521
sony_red_0017_0620,train,0.885185,0.581771,0.858333,0.596875,0.623148,0.509896
sasaki_green_1_0000,train,0.604688,0.508333,0.599479,0.537963,0.577604,0.573148
green_0006_0714,train,0.746875,0.125,0.748958,0.162963,0.616146,0.398148
red_0006_0479,train,0.875,0.365741,0.873437,0.399074,0.771875,0.540741
red_0006_0550,train,0.685937,0.386111,0.710417,0.35463,0.801562,0.337037
green_0006_0688,train,0.657292,0.017593,0.670312,0.052778,0.609375,0.368519
green_0014_0223,train,0.4875,0.344444,0.513542,0.307407,0.663542,0.335185
sony_red_0015_0420,train,0.289815,0.629167,0.324074,0.632812,0.516667,0.528125
white_0008_0558,train,0.552604,0.884259,0.554688,0.867593,0.570312,0.577778
sony_white_0006_0461,train,0.119444,0.563021,0.159259,0.58125,0.44537,0.5125
ebihara_0712_4408_108,train,0.22963,0.367708,0.226852,0.380208,0.29537,0.463021
sony_white_0005_0647,train,0.460185,0.665104,0.481481,0.658854,0.531481,0.520833
ebihara_0712_4408_100,train,0.435185,0.336979,0.414815,0.3375,0.306481,0.442708
green_0014_0274,train,0.691146,0.262963,0.692187,0.234259,0.65625,0.247222
sasaki_red_1_0097,train,0.670833,0.168519,0.653646,0.157407,0.536979,0.224074
green_0006_0202,train,0.510417,0.931481,0.511979,0.908333,0.527083,0.650926
ebihara_0712_4409_33,train,0.205556,0.393229,0.197222,0.397396,0.388889,0.461979
ebihara_0712_4408_13,train,0.550926,0.616667,0.535185,0.622917,0.413889,0.558854
sony_red_0019_0360,train,0.108333,0.558854,0.133333,0.575521,0.409259,0.517188
uratani_green_3_0290,train,0.561979,0.717593,0.567187,0.701852,0.534896,0.605556
green_0008_0473,train,0.554688,0.602778,0.434375,0.842593,0.427083,0.864815
ebihara_0712_4409_19,train,0.287037,0.36875,0.287963,0.383854,0.449074,0.484896
sasaki_red_1_0129,train,0.379167,0.263889,0.384896,0.301852,0.516146,0.397222
green_0006_0508,train,0.535417,0.506481,0.516146,0.465741,0.483854,0.289815
sony_green_0616_0006_0394,train,0.20463,0.605208,0.246296,0.610938,0.455556,0.517708
sony_white_0006_0204,train,0.390741,0.654167,0.403704,0.652083,0.47037,0.53125
sawada_red_2_0201,train,0.55625,0.837037,0.548958,0.830556,0.472396,0.655556
sony_red_0015_0418,train,0.197222,0.591146,0.240741,0.601042,0.489815,0.523958
ebihara_0712_4409_84,train,0.62963,0.466667,0.62037,0.452604,0.398148,0.428125
kitano_red_2_0132,train,0.372396,0.162037,0.3625,0.182407,0.427083,0.308333
red_0712_0036_75,train,0.800926,0.514062,0.780556,0.524479,0.600926,0.501563
uratani_red_3_0261,train,0.5375,0.281481,0.521354,0.262037,0.415625,0.367593
white_0008_0553,train,0.366667,0.859259,0.389583,0.860185,0.533854,0.584259
ebihara_green_1_0206,train,0.695833,0.509259,0.701562,0.522222,0.604688,0.427778
sasaki_green_1_0067,train,0.561458,0.357407,0.551042,0.353704,0.535937,0.409259
white_0008_0461,train,0.717708,0.35,0.720313,0.337037,0.579688,0.277778
uratani_red_3_0282,train,0.244271,0.387037,0.245833,0.414815,0.367708,0.52963
sony_white_0006_0503,train,0.503704,0.265625,0.527778,0.264583,0.59537,0.35625
uratani_red_3_0303,train,0.605729,0.368519,0.604167,0.392593,0.528125,0.487037
sasaki_red_1_0115,train,0.586458,0.067593,0.568229,0.07963,0.511458,0.255556
ebihara_0712_4409_17,train,0.347222,0.381771,0.350926,0.397396,0.460185,0.496875
sawada_red_2_0100,train,0.179688,0.622222,0.19375,0.651852,0.341146,0.593519
sony_red_0616_0002_0509,train,0.203704,0.545833,0.228704,0.556771,0.49537,0.521875
ebihara_0712_4408_97,train,0.50463,0.377604,0.483333,0.371354,0.310185,0.438021
sawada_green_2_0149,train,0.489063,0.227778,0.473958,0.226852,0.444271,0.381481
sony_red_0616_0002_0516,train,0.552778,0.66875,0.578704,0.658854,0.59537,0.533854
sony_red_0616_0002_0461,train,0.784259,0.438542,0.769444,0.420833,0.536111,0.394792
uratani_red_3_0132,train,0.318229,0.794444,0.327083,0.797222,0.401562,0.616667
uratani_red_3_0035,train,0.460938,0.87963,0.456771,0.867593,0.447396,0.653704
white_0014_0106,train,0.773958,0.157407,0.772396,0.172222,0.586458,0.362963
sony_red_0008_0247,train,0.896296,0.503125,0.860185,0.523438,0.559259,0.467187
green_0006_0492,train,0.401042,0.461111,0.406771,0.423148,0.491146,0.274074
red_0006_0650,train,0.853125,0.325926,0.83125,0.359259,0.720313,0.52963
red_0712_0036_67,train,0.640741,0.657292,0.624074,0.651563,0.560185,0.533854
kitano_red_2_0184,train,0.318229,0.414815,0.335938,0.440741,0.481771,0.417593
uratani_green_3_0298,train,0.613021,0.696296,0.598958,0.7,0.529167,0.587963
sasaki_red_1_0052,train,0.427083,0.098148,0.41875,0.131481,0.49375,0.318519
uratani_green_3_0283,train,0.438021,0.237963,0.442188,0.273148,0.49375,0.475
ebihara_0712_4408_4,train,0.564815,0.573438,0.548148,0.582812,0.417593,0.552083
sawada_green_2_0219,train,0.366146,0.232407,0.365104,0.261111,0.457813,0.42963
sony_white_0005_0646,train,0.390741,0.661458,0.417593,0.652083,0.521296,0.517188
white_0006_0578,train,0.677083,0.263889,0.671354,0.253704,0.557292,0.278704
sony_green_0616_0006_0400,train,0.515741,0.659375,0.517593,0.649479,0.524074,0.517708
sony_white_0006_0488,train,0.80463,0.35625,0.82963,0.375,0.649074,0.435417
ebihara_0712_4409_102,train,0.103704,0.358854,0.101852,0.372396,0.27037,0.4625
sony_white_0006_0310,train,0.213889,0.276042,0.210185,0.29375,0.331481,0.416667
uratani_red_3_0329,train,0.429167,0.585185,0.417187,0.558333,0.430208,0.412037
ebihara_0712_4408_16,train,0.551852,0.603646,0.538889,0.610417,0.411111,0.555729
ebihara_0712_4408_12,train,0.564815,0.613542,0.550926,0.619271,0.421296,0.55625
red_0712_0036_117,train,0.394444,0.322917,0.423148,0.322396,0.50463,0.393229
sony_red_0014_0439,train,0.065741,0.493229,0.093519,0.513542,0.37963,0.505208
sony_green_0616_0006_0396,train,0.281481,0.632292,0.323148,0.638542,0.480556,0.521875
sawada_green_2_0218,train,0.375521,0.232407,0.371875,0.266667,0.460938,0.430556
ebihara_0712_4408_2,train,0.533333,0.620833,0.518519,0.625521,0.411111,0.560937
green_0006_0467,train,0.407813,0.235185,0.426042,0.223148,0.570833,0.324074
red_0008_0566,train,0.942708,0.198148,0.934896,0.176852,0.782292,0.35463
green_0008_0470,train,0.326562,0.705556,0.353646,0.725,0.533854,0.592593
ebihara_0712_4408_43,train,0.316667,0.450521,0.297222,0.446875,0.353704,0.439063
sony_red_0016_0643,train,0.133333,0.579167,0.165741,0.594792,0.425926,0.528125
red_0006_0630,train,0.630208,0.726852,0.633333,0.75,0.678646,0.648148
ebihara_green_1_0067,train,0.597917,0.3,0.589583,0.285185,0.590625,0.410185
ebihara_0712_4408_99,train,0.457407,0.346354,0.436111,0.345313,0.30463,0.443229
sony_red_0015_0433,train,0.942593,0.541146,0.914815,0.546875,0.641667,0.495833
green_0006_0516,train,0.577604,0.501852,0.558333,0.469444,0.484896,0.291667
red_0712_0036_115,train,0.387963,0.333333,0.415741,0.330208,0.50463,0.398958
kitano_red_2_0183,train,0.317708,0.340741,0.327604,0.376852,0.465104,0.400926
red_0006_0706,train,0.598958,0.52037,0.603125,0.483333,0.768229,0.324074
uratani_red_3_0293,train,0.522917,0.85463,0.514062,0.850926,0.488542,0.637963
sony_white_0006_0466,train,0.375926,0.656771,0.415741,0.655729,0.512963,0.520833
red_0006_0663,train,0.934896,0.234259,0.931771,0.218519,0.785417,0.367593
ebihara_0712_4409_127,train,0.47963,0.610938,0.464815,0.617708,0.382407,0.55
sony_red_0015_0429,train,0.824074,0.613542,0.794444,0.616146,0.616667,0.513542
sasaki_red_1_0113,train,0.607812,0.081481,0.588542,0.078704,0.514062,0.25
uratani_green_3_0180,train,0.421875,0.077778,0.411458,0.102778,0.455208,0.375
red_0006_0635,train,0.519792,0.844444,0.539062,0.861111,0.676562,0.647222
sony_red_0616_0002_0508,train,0.197222,0.518229,0.213889,0.536458,0.489815,0.516146
green_0014_0260,train,0.65625,-0.005556,0.6375,0.034259,0.58125,0.392593
white_0006_0566,train,0.691667,0.169444,0.684896,0.168519,0.542708,0.287037
white_0006_0590,train,0.648438,0.34537,0.657292,0.323148,0.559896,0.271296
ebihara_red_1_0230,train,0.318229,0.457407,0.329688,0.435185,0.488021,0.415741
green_0008_0452,train,0.501042,0.203704,0.486458,0.227778,0.458333,0.432407
ebihara_0712_4409_51,train,0.205556,0.319792,0.188889,0.332292,0.312963,0.445312
sony_white_0005_0278,train,0.525,0.665104,0.527778,0.653125,0.525,0.526563
ebihara_red_1_0190,train,0.427604,0.277778,0.416146,0.301852,0.476562,0.551852
uratani_red_3_0279,train,0.284375,0.278704,0.278125,0.301852,0.366146,0.490741
ebihara_green_1_0140,train,0.623958,0.319444,0.642188,0.341667,0.671354,0.559259
ebihara_red_1_0236,train,0.361458,0.613889,0.359896,0.573148,0.468229,0.424074
ebihara_0712_4409_5,train,0.675926,0.602083,0.651852,0.611458,0.455556,0.55625
uratani_green_3_0273,train,0.479167,0.119444,0.470833,0.123148,0.466667,0.344444
sony_white_0006_0364,train,0.619444,0.295833,0.596296,0.290104,0.380556,0.371875
green_0008_0475,train,0.508854,0.919444,0.513021,0.896296,0.567187,0.609259
sony_red_0616_0002_0420,train,0.707407,0.358854,0.67963,0.350521,0.453704,0.392188
sony_red_0016_0652,train,0.603704,0.645833,0.580556,0.635417,0.549074,0.523438
sony_red_0014_0447,train,0.360185,0.658854,0.375,0.648438,0.491667,0.521875
ebihara_0712_4409_26,train,0.232407,0.444792,0.218519,0.440625,0.35463,0.441146
red_0008_0374,train,0.895833,0.310185,0.890625,0.35463,0.75,0.518519
red_0006_0642,train,0.559896,0.727778,0.565625,0.757407,0.688021,0.62963
ebihara_green_1_0262,train,0.410417,0.505556,0.419271,0.521296,0.554167,0.518519
sony_white_0005_0656,train,0.928704,0.548958,0.885185,0.566667,0.615741,0.488542
green_0006_0446,train,0.810417,0.517593,0.796354,0.555556,0.610417,0.555556
red_0712_0036_14,train,0.402778,0.626042,0.392593,0.632292,0.47963,0.548438
ebihara_red_1_0214,train,0.651042,0.400926,0.663021,0.408333,0.597396,0.512037
sony_white_0005_0648,train,0.523148,0.669792,0.544444,0.658854,0.548148,0.517188
ebihara_0712_4409_115,train,0.19537,0.564063,0.206481,0.571875,0.301852,0.534375
sawada_green_2_0122,train,0.386979,0.14537,0.377083,0.184259,0.439583,0.44537
red_0006_0586,train,0.714063,0.384259,0.74375,0.364815,0.802083,0.34537
ebihara_0712_4409_16,train,0.503704,0.434375,0.496296,0.451562,0.47963,0.518229
sawada_red_2_0183,train,0.290625,0.349074,0.284375,0.375926,0.355208,0.548148
ebihara_green_1_0127,train,0.614062,0.331481,0.615104,0.302778,0.627604,0.44537
sony_red_0016_0649,train,0.417593,0.66875,0.453704,0.672396,0.519444,0.529167
ebihara_0712_4409_44,train,0.201852,0.466146,0.206481,0.478646,0.323148,0.501563
sasaki_red_1_0182,train,0.592708,0.462037,0.572396,0.455556,0.584375,0.252778
green_0008_0520,train,0.342187,0.307407,0.361458,0.282407,0.539062,0.289815
white_0008_0517,train,0.7375,0.2,0.726562,0.203704,0.55,0.310185
ebihara_red_1_0193,train,0.367708,0.366667,0.365625,0.399074,0.495833,0.586111
green_0008_0352,train,0.598958,0.201852,0.58125,0.222222,0.476042,0.346296
sasaki_red_1_0086,train,0.652083,0.14537,0.632292,0.133333,0.532813,0.223148
white_0006_0698,train,0.545312,0.199074,0.560937,0.192593,0.615625,0.274074
white_0008_0447,train,0.750521,0.250926,0.740104,0.247222,0.56875,0.287963
sony_red_0014_0463,train,0.885185,0.422917,0.87037,0.442188,0.614815,0.465104
white_0014_0033,train,0.325,0.80463,0.34375,0.825,0.528646,0.671296
white_0008_0562,train,0.730729,0.72037,0.715625,0.722222,0.597396,0.553704
uratani_red_3_0298,train,0.666667,0.628704,0.652083,0.639815,0.529687,0.575926
red_0006_0634,train,0.536979,0.834259,0.553646,0.847222,0.676562,0.649074
white_0014_0053,train,0.474479,0.366667,0.481771,0.398148,0.507812,0.52963
green_0006_0499,train,0.461979,0.489815,0.455208,0.453704,0.485938,0.278704
kitano_red_2_0209,train,0.4375,0.078704,0.450521,0.069444,0.555729,0.194444
sawada_green_2_0000,train,0.655208,0.813889,0.640104,0.825926,0.5375,0.636111
sony_white_0006_0500,train,0.55,0.274479,0.584259,0.278125,0.615741,0.367188
green_0006_0481,train,0.344271,0.382407,0.35,0.343519,0.515104,0.276852
sony_white_0006_0485,train,0.863889,0.394271,0.874074,0.410938,0.653704,0.448437
sawada_red_2_0191,train,0.222396,0.669444,0.236458,0.697222,0.384896,0.636111
sasaki_green_1_0122,train,0.483333,0.280556,0.479687,0.300926,0.564583,0.448148
sony_white_0006_0444,train,0.256481,0.305208,0.238889,0.323437,0.311111,0.434375
sasaki_green_1_0052,train,0.545312,0.359259,0.534375,0.350926,0.530729,0.409259
green_0008_0474,train,0.465625,0.894444,0.470833,0.875,0.560937,0.609259
sasaki_red_1_0174,train,0.502083,0.402778,0.498437,0.372222,0.58125,0.243519
ebihara_0712_4409_38,train,0.55,0.501563,0.532407,0.515625,0.457407,0.540104
sony_red_0616_0002_0518,train,0.710185,0.654167,0.690741,0.648438,0.626852,0.529167
sony_red_0017_0611,train,0.414815,0.657813,0.447222,0.664062,0.536111,0.524479
green_0006_0633,train,0.388021,0.162963,0.409375,0.148148,0.565625,0.310185
white_0006_0656,train,0.3875,0.437037,0.392188,0.469444,0.467187,0.532407
sony_white_0005_0641,train,0.124074,0.563021,0.172222,0.58125,0.455556,0.517188
ebihara_0712_4409_90,train,0.466667,0.349479,0.461111,0.344271,0.349074,0.423438
red_0712_0036_71,train,0.814815,0.604167,0.784259,0.60625,0.594444,0.522396
ebihara_red_1_0204,train,0.702083,0.906481,0.682813,0.906481,0.600521,0.657407
red_0712_0036_22,train,0.172222,0.519792,0.186111,0.533333,0.422222,0.530208
sony_red_0017_0608,train,0.237037,0.619792,0.281481,0.631771,0.501852,0.523438
uratani_red_3_0207,train,0.5125,0.230556,0.495312,0.225926,0.40625,0.368519
white_0006_0526,train,0.528125,0.181481,0.522917,0.210185,0.475521,0.414815
sony_white_0006_0360,train,0.602778,0.289062,0.586111,0.286458,0.374074,0.373958
ebihara_0712_4408_86,train,0.591667,0.472396,0.583333,0.455208,0.372222,0.417708
sony_red_0008_0244,train,0.699074,0.642188,0.671296,0.630729,0.527778,0.492188
green_0008_0483,train,0.815625,0.75463,0.792708,0.763889,0.619792,0.583333
ebihara_0712_4409_40,train,0.643519,0.588542,0.625,0.596354,0.451852,0.545833
red_0712_0036_103,train,0.612963,0.461979,0.602778,0.440625,0.467593,0.396354
white_0006_0685,train,0.7875,0.178704,0.783854,0.225926,0.635938,0.418519
ebihara_red_1_0247,train,0.561979,0.676852,0.547396,0.662037,0.476562,0.453704
sony_green_0616_0006_0398,train,0.394444,0.653125,0.415741,0.647917,0.5,0.520833
green_0006_0260,train,0.219271,0.567593,0.2375,0.60463,0.429167,0.607407
kitano_red_2_0189,train,0.584896,0.680556,0.58125,0.672222,0.547396,0.449074
green_0014_0248,train,0.44375,0.862037,0.460938,0.856481,0.540625,0.660185
sony_white_0006_0230,train,0.253704,0.629687,0.273148,0.639062,0.432407,0.522917
ebihara_0712_4408_66,train,0.087963,0.393229,0.084259,0.410417,0.269444,0.470833
sawada_green_2_0171,train,0.463542,0.206481,0.453125,0.211111,0.442708,0.42037
red_0006_0632,train,0.582812,0.789815,0.590104,0.802778,0.679167,0.64537
sasaki_green_1_0107,train,0.689063,0.685185,0.678125,0.697222,0.613542,0.597222
kitano_green_2_0116,train,0.611458,0.60463,0.601042,0.618519,0.570312,0.577778
sawada_green_2_0203,train,0.614062,0.652778,0.602604,0.662037,0.533333,0.598148
red_0712_0036_27,train,0.141667,0.393229,0.144444,0.411979,0.362963,0.49375
green_0014_0362,train,0.625521,0.014815,0.610938,0.02963,0.577083,0.412037
red_0008_0532,train,0.563542,0.789815,0.572917,0.812037,0.668229,0.640741
kitano_red_2_0205,train,0.510938,0.062963,0.526042,0.067593,0.579167,0.219444
kitano_red_2_0202,train,0.583854,0.094444,0.595313,0.111111,0.595313,0.257407
green_0006_0503,train,0.496875,0.502778,0.484896,0.458333,0.483854,0.284259
red_0712_0036_20,train,0.230556,0.557292,0.246296,0.569792,0.44537,0.535937
red_0712_0036_7,train,0.564815,0.654167,0.542593,0.652604,0.515741,0.546875
red_0008_0535,train,0.508854,0.84537,0.529167,0.856481,0.669792,0.642593
ebihara_0712_4409_97,train,0.237037,0.308333,0.232407,0.314063,0.300926,0.434896
sony_red_0014_0445,train,0.239815,0.628125,0.271296,0.625521,0.455556,0.523438
ebihara_red_1_0156,train,0.653646,0.512037,0.645833,0.484259,0.491667,0.442593
sony_white_0006_0219,train,0.311111,0.642708,0.331481,0.650521,0.451852,0.525521
red_0712_0036_34,train,0.346296,0.3375,0.331481,0.347396,0.35,0.444271
red_0006_0561,train,0.663542,0.448148,0.688542,0.416667,0.8,0.337963
sony_red_0616_0002_0515,train,0.472222,0.664062,0.50463,0.661458,0.574074,0.532813
red_0712_0036_62,train,0.176852,0.474479,0.196296,0.484375,0.447222,0.515625
sawada_green_2_0177,train,0.418229,0.187963,0.410417,0.20463,0.45,0.460185
green_0014_0249,train,0.396875,0.880556,0.413542,0.881481,0.535417,0.653704
kitano_green_2_0139,train,0.517188,0.377778,0.511458,0.343519,0.497396,0.372222
kitano_green_2_0113,train,0.669792,0.75,0.652604,0.751852,0.575521,0.610185
ebihara_0712_4408_78,train,0.446296,0.365625,0.415741,0.364063,0.308333,0.417708
red_0712_0036_128,train,0.675926,0.346354,0.67963,0.360417,0.567593,0.440104
green_0006_0505,train,0.511458,0.505556,0.496875,0.461111,0.482812,0.287037
white_0014_0037,train,0.339062,0.736111,0.352604,0.755556,0.516146,0.659259
sasaki_red_1_0118,train,0.548438,0.062037,0.530729,0.073148,0.50625,0.275
white_0014_0022,train,0.335938,0.941667,0.366146,0.948148,0.553646,0.685185
green_0008_0487,train,0.840625,0.558333,0.823438,0.587963,0.635938,0.551852
ebihara_red_1_0200,train,0.463021,0.850926,0.488021,0.853704,0.569271,0.658333
ebihara_0712_4409_31,train,0.213889,0.429688,0.202778,0.424479,0.362037,0.441667
green_0006_0435,train,0.475521,0.931481,0.503646,0.909259,0.542708,0.627778
sawada_red_2_0328,train,0.603125,0.509259,0.597396,0.531481,0.504687,0.587037
green_0008_0489,train,0.825,0.467593,0.81875,0.502778,0.64375,0.532407
ebihara_0712_4408_21,train,0.626852,0.620833,0.609259,0.627604,0.430556,0.561458
ebihara_0712_4409_107,train,0.1,0.457292,0.096296,0.46875,0.269444,0.497396
green_0008_0424,train,0.717187,0.372222,0.701562,0.356481,0.529167,0.313889
red_0006_0537,train,0.752604,0.27037,0.772396,0.24537,0.815104,0.35
white_0008_0498,train,0.730729,0.349074,0.732292,0.335185,0.582812,0.277778
sony_white_0006_0462,train,0.155556,0.583333,0.190741,0.598958,0.45,0.517188
green_0014_0257,train,0.430729,0.303704,0.447396,0.366667,0.552604,0.486111
sony_white_0006_0502,train,0.518519,0.268229,0.549074,0.271875,0.601852,0.358333
ebihara_0712_4409_129,train,0.508333,0.623437,0.492593,0.627083,0.402778,0.540104
green_0006_0460,train,0.527083,0.20463,0.544792,0.210185,0.601562,0.375926
green_0014_0252,train,0.30625,0.833333,0.331771,0.850926,0.530729,0.622222
sony_white_0006_0560,train,0.274074,0.366146,0.276852,0.344271,0.426852,0.361979
white_0006_0614,train,0.671354,0.340741,0.677604,0.319444,0.564583,0.277778
ebihara_0712_4409_121,train,0.278704,0.590625,0.282407,0.596875,0.32037,0.544792
uratani_red_3_0316,train,0.316667,0.369444,0.325,0.355556,0.45,0.380556
white_0008_0566,train,0.844271,0.476852,0.825521,0.523148,0.622917,0.514815
ebihara_green_1_0129,train,0.605729,0.307407,0.608333,0.281481,0.63125,0.449074
sawada_red_2_0338,train,0.632812,0.57963,0.627604,0.605556,0.497917,0.612963
sawada_red_2_0190,train,0.218229,0.621296,0.229687,0.65,0.373958,0.62963
ebihara_0712_4408_49,train,0.240741,0.378125,0.237963,0.385937,0.417593,0.483333
ebihara_0712_4409_29,train,0.25463,0.459896,0.241667,0.455729,0.347222,0.436979
sony_red_0015_0422,train,0.406481,0.658854,0.438889,0.653125,0.544444,0.530208
sony_red_0009_0090,train,0.20463,0.613021,0.251852,0.619792,0.466667,0.503646
kitano_red_2_0136,train,0.415104,0.132407,0.406771,0.153704,0.431771,0.281481
red_0008_0306,train,0.623437,0.724074,0.632812,0.742593,0.692187,0.662963
sony_red_0016_0647,train,0.305556,0.652083,0.337037,0.658854,0.5,0.531771
sony_white_0006_0469,train,0.587963,0.66875,0.596296,0.657813,0.546296,0.516146
red_0712_0036_21,train,0.211111,0.548438,0.228704,0.560937,0.438889,0.535417
uratani_red_3_0330,train,0.445833,0.573148,0.432292,0.558333,0.432292,0.412037
green_0008_0456,train,0.431771,0.231481,0.420312,0.269444,0.458333,0.47037
red_0006_0510,train,0.916667,0.134259,0.925521,0.165741,0.815625,0.412037
red_0712_0036_54,train,0.399074,0.367188,0.37963,0.377083,0.383333,0.451042
red_0008_0466,train,0.659896,0.482407,0.689063,0.464815,0.78125,0.342593
green_0014_0272,train,0.732292,0.19537,0.71875,0.175926,0.655208,0.242593
sony_red_0008_0317,train,0.585185,0.332813,0.563889,0.309896,0.396296,0.354167
ebihara_green_1_0144,train,0.715625,0.538889,0.703125,0.574074,0.682813,0.597222
sony_red_0017_0606,train,0.174074,0.580208,0.207407,0.598437,0.47037,0.521875
sawada_green_2_0155,train,0.502083,0.255556,0.488021,0.247222,0.445833,0.385185
ebihara_0712_4408_74,train,0.298148,0.33125,0.271296,0.333333,0.290741,0.422917
sony_white_0006_0467,train,0.460185,0.665104,0.47037,0.655729,0.518519,0.522917
ebihara_0712_4409_1,train,0.566667,0.623958,0.548148,0.630208,0.423148,0.561979
ebihara_0712_4409_100,train,0.144444,0.328646,0.138889,0.343229,0.27963,0.452083
green_0006_0431,train,0.31875,0.775926,0.346354,0.789815,0.508333,0.607407
white_0006_0388,train,0.379167,0.876852,0.394271,0.886111,0.521875,0.62963
ebihara_0712_4408_70,train,0.136111,0.339062,0.146296,0.34375,0.277778,0.440104
red_0008_0324,train,0.676562,0.643519,0.683854,0.669444,0.698438,0.64537
ebihara_0712_4409_134,train,0.506481,0.625521,0.490741,0.628646,0.431481,0.520833
sony_white_0006_0478,train,0.935185,0.516146,0.903704,0.539583,0.624074,0.4875
red_0006_0622,train,0.822396,0.448148,0.817187,0.480556,0.721354,0.581481
ebihara_0712_4408_76,train,0.37963,0.346354,0.347222,0.347917,0.300926,0.419271
red_0712_0036_111,train,0.392593,0.390104,0.415741,0.378125,0.488889,0.4
green_0006_0477,train,0.342187,0.337037,0.348438,0.303704,0.528125,0.281481
red_0712_0036_31,train,0.249074,0.345313,0.238889,0.360417,0.343519,0.461979
sony_red_0017_0610,train,0.355556,0.644792,0.387963,0.652083,0.519444,0.523438
kitano_green_2_0086,train,0.492708,0.375926,0.483333,0.356481,0.484375,0.398148
sawada_green_2_0018,train,0.65625,0.817593,0.641146,0.823148,0.536458,0.634259
green_0006_0447,train,0.801042,0.47037,0.788542,0.50463,0.615104,0.540741
ebihara_green_1_0146,train,0.752604,0.691667,0.740625,0.681481,0.680729,0.614815
ebihara_0712_4408_114,train,0.275,0.401562,0.259259,0.408333,0.3,0.504687
green_0014_0213,train,0.495833,0.272222,0.524479,0.238889,0.665104,0.338889
